Lorg/apache/batik/apps/rasterizer/SVGConverter;.computeTranscodingHints()Ljava/util/Map;#0#userStylesheetURL,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-svgrasterizer/src/main/java/org/apache/batik/apps/rasterizer/SVGConverter.java;,VariableName,userStylesheetURL,"}

        // Set user stylesheet
        if (userStylesheet != null) {
            String userStylesheetURL;
            try {
                URL userDir = new File(System.getProperty(""user.dir"")).toURI().toURL();
                userStylesheetURL = new ParsedURL(userDir, userStylesheet).toString();",url,uniform resource identifier
Lorg/apache/batik/anim/values/AnimatableRectValue;.toStringRep()Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/values/AnimatableRectValue.java;,MethodName,toStringRep,"    /**
     * Returns a string representation of this object.
     */
    public String toStringRep() {
        StringBuffer sb = new StringBuffer();
        sb.append(x);
        sb.append(',');",rep,representation
Lorg/apache/batik/svggen/XmlWriter;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/XmlWriter.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/SVGGraphics2D.java;,ClassName,XmlWriter," * @author <a href=""mailto:vincent.hardy@eng.sun.com"">Vincent Hardy</a>
 * @version $Id: XmlWriter.java 1733416 2016-03-03 07:07:13Z gadams $
 */
class XmlWriter implements SVGConstants {

    private static String EOL;
    private static final String TAG_END = ""/>"";
    private static final String TAG_START = ""</"";",xml,extensible markup language
Lorg/apache/batik/ext/awt/image/renderable/TileRable8Bit;.getActualTileBounds(Ljava/awt/geom/Rectangle2D;)Ljava/awt/geom/Rectangle2D;#w,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/renderable/TileRable8Bit.java;,VariableName,w,"        double tileHeight = tileRect.getHeight();

        double tiledWidth = tiledRect.getWidth();
        double tiledHeight = tiledRect.getHeight();

        double w = Math.min(tileWidth, tiledWidth);
        double h = Math.min(tileHeight, tiledHeight);

        Rectangle2D realTileRect
            = new Rectangle2D.Double(tileRect.getX(),
                                     tileRect.getY(),
                                     w, h);",w,width
Lorg/apache/batik/bridge/GlyphLayout;.isGlyphOrientationAuto()Z#vOrient,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/GlyphLayout.java;,VariableName,vOrient,"    protected boolean isGlyphOrientationAuto() {
        if (!isVertical()) return false;
        aci.first();
        Integer vOrient = (Integer)aci.getAttribute(VERTICAL_ORIENTATION);
        if (vOrient != null) {
            return (vOrient == ORIENTATION_AUTO);
        }",v,vertical
Lorg/apache/batik/anim/AnimationException;.(Lorg/apache/batik/anim/timing/TimedElement;Ljava/lang/String;[Ljava/lang/Object;)V#params#0#2,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-anim/src/main/java/org/apache/batik/anim/AnimationException.java;,ParameterName,params,"     * @param code the error code
     * @param params the parameters to use for the error message
     */
    public AnimationException(TimedElement e, String code, Object[] params) {
        this.e = e;
        this.code = code;
        this.params = params;",params,parameters
Lorg/apache/batik/dom/AbstractDocument$XPathExpr;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-dom/src/main/java/org/apache/batik/dom/AbstractDocument.java;,ClassName,XPathExpr,"    /**
     * A compiled XPath expression.
     */
    protected class XPathExpr implements XPathExpression {

        /**
         * The compiled XPath expression.
         */",expr,expression
Lorg/apache/batik/gvt/PatternPaintContext;.rasterCM)Ljava/awt/image/ColorModel;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/PatternPaintContext.java;,FieldName,rasterCM,"    /**
     * ColorModel for the Rasters created by this Paint
     */
    private ColorModel rasterCM;

    /**
     * Working Raster
     */",cm,color model
Lorg/apache/batik/bridge/DocumentJarClassLoader;.getPermissions(Ljava/security/CodeSource;)Ljava/security/PermissionCollection;#0#urlPC,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/DocumentJarClassLoader.java;,VariableName,urlPC,"        }

        // Now, add permissions if the documentCodeSource is not null
        if (documentCodeSource != null){
            PermissionCollection urlPC 
                = super.getPermissions(documentCodeSource);

            if (pc != null) {
                Enumeration items = urlPC.elements();
                while (items.hasMoreElements()) {",pc,permission collection
Lorg/apache/batik/svggen/SVGCSSStyler;.style(Lorg/w3c/dom/Node;)V#0#styleAttrBuffer,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-svggen/src/main/java/org/apache/batik/svggen/SVGCSSStyler.java;,VariableName,styleAttrBuffer,"            // Has to be an Element, as it has attributes
            // According to spec.
            Element element = (Element)node;
            StringBuffer styleAttrBuffer = new StringBuffer();
            int nAttr = attributes.getLength();
            List toBeRemoved = new ArrayList();
            for(int i=0; i<nAttr; i++){",attr,attribute
Lorg/apache/batik/bridge/SVGDescriptiveElementBridge;.theCtx)Lorg/apache/batik/bridge/BridgeContext;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGDescriptiveElementBridge.java;,FieldName,theCtx,"    implements GenericBridge,  BridgeUpdateHandler, SVGContext {

    Element theElt;
    Element parent;
    BridgeContext theCtx;

    public SVGDescriptiveElementBridge() {
    }",ctx,context
Lorg/apache/batik/apps/svgbrowser/DOMViewer$Panel$NodeTemplateParser;.actionPerformed(Ljava/awt/event/ActionEvent;)V#0#urlObj,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-svgbrowser/src/main/java/org/apache/batik/apps/svgbrowser/DOMViewer.java;,VariableName,urlObj,"                    SAXDocumentFactory df = new SAXDocumentFactory(
                            doc.getImplementation(),
                            XMLResourceDescriptor.getXMLParserClassName());
                    URL urlObj = null;
                    if (doc instanceof SVGOMDocument) {
                        urlObj = ((SVGOMDocument) doc).getURLObject();
                    }",obj,object
Lorg/apache/batik/bridge/SVGTextElementBridge;.getTextIntersection(Lorg/apache/batik/bridge/BridgeContext;Lorg/w3c/dom/Element;Ljava/awt/geom/AffineTransform;Ljava/awt/geom/Rectangle2D;Z)Z#svgCtx,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/SVGTextElementBridge.java;,VariableName,svgCtx,"    public static boolean getTextIntersection(BridgeContext ctx,
                                              Element elem,
                                              AffineTransform ati,
                                              Rectangle2D rect,
                                              boolean checkSensitivity) {
        SVGContext svgCtx = null;
        if (elem instanceof SVGOMElement)
            svgCtx  = ((SVGOMElement)elem).getSVGContext();
        if (svgCtx == null) return false;
",ctx,context
Lorg/apache/batik/bridge/MultiResGraphicsNode;.srcElems)[Lorg/w3c/dom/Element;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/MultiResGraphicsNode.java;,FieldName,srcElems,"public class MultiResGraphicsNode
    extends AbstractGraphicsNode implements SVGConstants {

    SoftReference [] srcs;
    Element       [] srcElems;
    Dimension     [] minSz;
    Dimension     [] maxSz;
    Rectangle2D      bounds;",elems,element
Lorg/apache/batik/ext/awt/image/rendered/TurbulencePatternRed;.turbulenceFractalStitch([IDD[D[DLorg/apache/batik/ext/awt/image/rendered/TurbulencePatternRed$StitchInfo;)V#stitchInfo#0#5,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/TurbulencePatternRed.java;,ParameterName,stitchInfo,"        /**
         * Copy constructor
         */
        StitchInfo(StitchInfo stitchInfo){
            this.width = stitchInfo.width;
            this.height = stitchInfo.height;
            this.wrapX = stitchInfo.wrapX;",info,information
Lorg/apache/batik/bridge/CursorManager;.cursorHrefToFilter(Lorg/w3c/dom/Element;Lorg/apache/batik/util/ParsedURL;Ljava/awt/geom/Point2D;)Lorg/apache/batik/ext/awt/image/renderable/Filter;#1#reg,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/CursorManager.java;,VariableName,reg,"        // If f is null, it means that we are not dealing with
        // an SVG image. Try as a raster image.
        if (f == null) {
            ImageTagRegistry reg = ImageTagRegistry.getRegistry();
            Filter filter = reg.readURL(purl);
            if (filter == null) {
                return null;",reg,registry
Lorg/apache/batik/transcoder/svg2svg/SVGTranscoder;.transcode(Lorg/apache/batik/transcoder/TranscoderInput;Lorg/apache/batik/transcoder/TranscoderOutput;)V|Lorg/apache/batik/transcoder/TranscoderException;#0#sw,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/SVGTranscoder.java;,VariableName,sw,"            if (d == null) {
                throw new Error(""Reader or Document expected"");
            }
            StringWriter sw = new StringWriter( 1024 );
            try {
                DOMUtilities.writeDocument(d, sw);
            } catch ( IOException ioEx ) {",sw,string writer
Lorg/apache/batik/gvt/MarkerShapePainter;.buildMiddleMarkerProxies()[Lorg/apache/batik/gvt/ProxyGraphicsNode;#prevSegType,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/MarkerShapePainter.java;,VariableName,prevSegType,"        double[] prev = new double[7];
        double[] curr = new double[7];
        double[] next = new double[7], tmp = null;
        int prevSegType = 0, currSegType = 0, nextSegType = 0;

        // Get the first three points on the path
        if (iter.isDone()) {
            return null;
        }",seg,segment
Lorg/apache/batik/transcoder/svg2svg/OutputManager;.printXMLDecl([C[C[C[CC[C[C[C[CC[C[C[C[CC[C)V|Ljava/io/IOException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/OutputManager.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-transcoder/src/main/java/org/apache/batik/transcoder/svg2svg/PrettyPrinter.java;,MethodName,printXMLDecl,"    /**
     * Prints an XML declaration.
     */
    public void printXMLDecl(char[] space1,
                             char[] space2,
                             char[] space3,
                             char[] version, char versionDelim,
                             char[] space4,
                             char[] space5,
                             char[] space6,
                             char[] encoding, char encodingDelim,
                             char[] space7,
                             char[] space8,
                             char[] space9,
                             char[] standalone, char standaloneDelim,
                             char[] space10)
        throws IOException {
        printString(""<?xml"");",xml,extensible markup language
Lorg/apache/batik/test/xml/XTSConstants;.XTS_NAMESPACE_URI)Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-test/src/main/java/org/apache/batik/test/xml/XTSConstants.java;,FieldName,XTS_NAMESPACE_URI," * @version $Id: XTSConstants.java 1733416 2016-03-03 07:07:13Z gadams $
 */
public interface XTSConstants extends XMLReflectConstants{
    String XTS_NAMESPACE_URI 
        = ""http://xml.apache.org/xml-batik/test/xts"";",uri,uniform resource identifier
Lorg/apache/batik/ext/awt/image/rendered/ProfileRed;.copyData(Ljava/awt/image/WritableRaster;)Ljava/awt/image/WritableRaster;#0#0#sRGBCompCM,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/rendered/ProfileRed.java;,VariableName,sRGBCompCM,"            /**
             * Now, convert the image to sRGB
             */
            ComponentColorModel sRGBCompCM = new ComponentColorModel
                (ColorSpace.getInstance(ColorSpace.CS_sRGB),
                 new int[]{8, 8, 8},
                 false,",comp,component
Lorg/apache/batik/ext/awt/image/SVGComposite$MultiplyCompositeContext;.precompose(Ljava/awt/image/Raster;Ljava/awt/image/Raster;Ljava/awt/image/WritableRaster;)V#srcPix,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-awt-util/src/main/java/org/apache/batik/ext/awt/image/SVGComposite.java;,VariableName,srcPix,"            final int norm = (1<<24)/255;
            final int pt5  = (1<<23);

            for (int y = y0; y<y1; y++) {
                srcPix = src.getPixels  (x, y, w, 1, srcPix);
                dstPix = dstIn.getPixels(x, y, w, 1, dstPix);
                int sp  = 0;
                int end = w*4;",pix,pixels
Lorg/apache/batik/gvt/flow/LineInfo;.rangeAdv)[D,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-gvt/src/main/java/org/apache/batik/gvt/flow/LineInfo.java;,FieldName,rangeAdv,"    GlyphGroupInfo [] newGGIS=null;

    int       numRanges;
    double [] ranges;
    double [] rangeAdv;

    BlockInfo bi = null;
    boolean paraStart;
    boolean paraEnd;",adv,advance
Lorg/apache/batik/bridge/WindowWrapper$GetURLFunctionWrapper;.(Lorg/apache/batik/bridge/RhinoInterpreter;Lorg/mozilla/javascript/Function;Lorg/apache/batik/bridge/WindowWrapper;)V#ww#0#2,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-bridge/src/main/java/org/apache/batik/bridge/WindowWrapper.java;,ParameterName,ww,"       /**
         * Creates a wrapper.
         */
        public GetURLFunctionWrapper(RhinoInterpreter ri, Function fct,
                                     WindowWrapper ww) {
            interpreter = ri;
            function = fct;
            windowWrapper = ww;",ww,window wrapper
Lorg/apache/batik/css/engine/value/svg/EnableBackgroundManager;.computeValue(Lorg/apache/batik/css/engine/CSSStylableElement;Ljava/lang/String;Lorg/apache/batik/css/engine/CSSEngine;ILorg/apache/batik/css/engine/StyleMap;Lorg/apache/batik/css/engine/value/Value;)Lorg/apache/batik/css/engine/value/Value;#0#0#v4,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/batik-1.9/batik-css/src/main/java/org/apache/batik/css/engine/value/svg/EnableBackgroundManager.java;,VariableName,v4,"                Value v3 = super.computeValue(elt, pseudo, engine,
                                              idx, sm, lv3);
                Value lv4 = lv.item(4);
                orientation = VERTICAL_ORIENTATION;
                Value v4 = super.computeValue(elt, pseudo, engine,
                                              idx, sm, lv4);

                if (lv1 != v1 || lv2 != v2 ||
                    lv3 != v3 || lv4 != v4) {",v,value
